flickr_image_id, questions, keyword
44225369101,How deep is this lake?---How did this lake get its name?---What kind of fish can you catch here?---What is there to do at Lake Mead?---When was the last time Lake Mead was full?---Is Lake Mead a man made lake?---Did he catch much fish in the lake?---Did he fall into the lake?---What kinds of fish is he looking for in the lake?,Lake Mead
19182126248,How tall is this Ferris wheel?---What park is this?---How much would it cost to ride that thing?---Isn't that a ferris wheel---Is it famous---How tall is it,carrousel
6026352762,What country is this?---What time of year is this?---What body of water is in the distance?,Lohagad
31303447407,What type of clothing is this---What fabric is this clothing---Who designed these---What are the garments called?---What ritual is this?---Where was this taken?---When was this shrine constructed?---What is the purpose of this shrine?---How many people visit this shrine even year?,Meiji Shrine
28174134890,what sports are played here---how many people can fit in this venue---how tall is this stadium,Lambeau Field
40699784992,What kind of car is that blue one?---What's the make of that black car?---Who lives here?---What's the street address for this place?,Abbey Road Studios
4265883834,How long has this house been there---Are there any residents here---How much does this house cost,Burghley House
10911438285,What damn is this---Where is this---Can I tour there,dam
41647037311,What's the name of that bridge?---What river is this?---What city is this in?---What kind of tree is this?,Roosevelt Island
8730801158,What city is this---Is this place open to the public---What country is this in---Where is this place located?---What are those people doing there?---When was this place built?,Tiananmen Square
36748434726,What event is being held here?---How many people can this arena seat?---When was this arena built?,KeyArena
26899452833,What is the function of this building?---When was it built?---Who was the architect?---Is this a dormatory---Is this part of the college---Is this field open to public,University of Cambridge
25764200517,Can you live in the building with the triangular roof---How many stories tall is the building that says platinum on it---How much does it cost to rent rooms in the big building on the left,Kuala Lumpur Tower
